	Timestamp	Filtered Rate: CBP	Filtered Rate: TxOPhCz	Filtered Rate: EtO-BsubPc	Source Power: CBP	Source Power: TxOPhCz	Source Power: EtO-BsubPc	Thickness: CBP	Thickness: TxOPhCz	Thickness: EtO-BsubPc	State: CBP	State: TxOPhCz	State: EtO-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: TxOPhCz	Fundamental  Frequency: EtO-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: TxOPhCz	Current Z-Ratio: EtO-BsubPc
143	13:08:57	0.001	-0.001	-0.001	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
144	13:08:58	-0.001	-0.001	-0.001	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
145	13:08:59	0.000	-0.001	-0.001	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
146	13:09:00	0.000	-0.001	-0.001	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	790
147	13:09:01	0.000	-0.001	-0.001	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
148	13:09:02	0.001	-0.001	-0.001	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
149	13:09:03	-0.001	-0.001	-0.001	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
150	13:09:04	0.000	-0.001	-0.000	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
151	13:09:05	0.001	-0.001	-0.000	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
152	13:09:06	-0.001	-0.001	-0.000	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
153	13:09:07	0.000	-0.001	-0.000	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
154	13:09:08	-0.001	-0.001	-0.000	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
155	13:09:09	0.000	-0.001	-0.000	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
156	13:09:10	-0.000	-0.001	-0.000	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
157	13:09:11	0.000	-0.001	-0.000	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
158	13:09:12	-0.001	-0.001	-0.000	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
159	13:09:13	0.000	-0.001	-0.000	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
160	13:09:14	-0.000	-0.001	-0.000	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
161	13:09:15	0.000	-0.001	0.000	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
162	13:09:16	0.000	-0.001	0.000	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
163	13:09:17	0.000	-0.001	0.000	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
164	13:09:18	0.001	-0.001	0.000	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
165	13:09:19	-0.001	-0.001	0.000	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
166	13:09:20	-0.001	-0.001	0.000	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
167	13:09:21	-0.001	-0.001	0.000	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
168	13:09:22	0.000	-0.000	0.000	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
169	13:09:23	0.000	-0.001	0.000	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
170	13:09:24	0.001	-0.001	0.000	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
171	13:09:25	0.000	-0.001	0.001	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
172	13:09:26	0.000	-0.001	0.001	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
173	13:09:27	0.001	-0.001	0.001	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
174	13:09:28	0.001	-0.001	0.001	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
175	13:09:29	-0.001	-0.001	0.001	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
176	13:09:30	0.000	-0.001	0.001	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
177	13:09:31	0.000	-0.001	0.001	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
178	13:09:32	0.000	-0.001	0.001	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	790
179	13:09:33	-0.000	-0.001	0.001	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	791
180	13:09:34	0.000	-0.001	0.001	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	790
181	13:09:35	0.001	-0.001	0.001	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
182	13:09:36	0.000	-0.000	0.001	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
183	13:09:37	0.001	-0.000	0.001	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
184	13:09:38	-0.001	-0.001	0.001	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
185	13:09:39	0.001	-0.000	0.001	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
186	13:09:40	0.000	-0.001	0.001	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
187	13:09:41	0.000	-0.001	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	781
188	13:09:42	-0.000	-0.001	0.001	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
189	13:09:43	0.001	-0.001	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	782
190	13:09:44	0.000	-0.001	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
191	13:09:45	0.001	-0.000	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
192	13:09:46	0.000	-0.000	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
193	13:09:47	0.000	-0.000	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
194	13:09:48	-0.000	-0.001	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
195	13:09:49	-0.001	-0.001	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
196	13:09:50	0.001	-0.001	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
197	13:09:51	0.000	-0.001	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
198	13:09:52	0.000	-0.001	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
199	13:09:53	0.001	-0.000	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
200	13:09:54	0.000	-0.001	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
201	13:09:55	0.001	-0.001	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
202	13:09:56	0.000	-0.000	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
203	13:09:57	-0.000	-0.001	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
204	13:09:58	-0.000	-0.001	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
205	13:09:59	0.000	-0.000	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
206	13:10:00	0.001	-0.001	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
207	13:10:01	0.001	-0.001	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
208	13:10:02	-0.001	-0.001	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
209	13:10:03	0.001	-0.001	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
210	13:10:04	0.000	-0.000	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
211	13:10:05	-0.000	-0.000	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
212	13:10:06	0.000	-0.000	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
213	13:10:07	0.001	-0.000	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
214	13:10:08	-0.001	-0.001	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
215	13:10:09	0.001	-0.001	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
216	13:10:10	0.000	-0.000	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
217	13:10:11	0.000	-0.001	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
218	13:10:12	0.001	-0.000	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
219	13:10:13	0.001	-0.000	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
220	13:10:14	-0.001	-0.000	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
221	13:10:15	0.001	-0.000	0.002	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
222	13:10:16	0.001	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
223	13:10:17	0.001	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
224	13:10:18	-0.001	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
225	13:10:19	0.000	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
226	13:10:20	0.001	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
227	13:10:21	0.000	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
228	13:10:22	-0.000	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
229	13:10:23	-0.000	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
230	13:10:24	0.001	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
231	13:10:25	-0.001	-0.001	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
232	13:10:26	0.001	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
233	13:10:27	0.000	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
234	13:10:28	0.000	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
235	13:10:29	0.000	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
236	13:10:30	0.001	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
237	13:10:31	0.000	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
238	13:10:32	-0.000	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
239	13:10:33	0.000	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
240	13:10:34	0.001	0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
241	13:10:35	0.000	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
242	13:10:36	0.000	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
243	13:10:37	0.001	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
244	13:10:38	0.001	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
245	13:10:39	0.000	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
246	13:10:40	0.001	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
247	13:10:41	0.001	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
248	13:10:42	0.000	-0.001	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
249	13:10:43	0.001	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
250	13:10:44	0.000	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
251	13:10:45	-0.000	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
252	13:10:46	0.001	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
253	13:10:47	-0.001	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
254	13:10:48	0.001	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
255	13:10:49	0.001	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
256	13:10:50	0.001	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
257	13:10:51	0.001	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
258	13:10:52	0.000	0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
259	13:10:53	0.000	0.000	0.004	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
260	13:10:54	0.000	0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
261	13:10:55	0.001	0.000	0.004	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
262	13:10:56	-0.000	0.000	0.004	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
263	13:10:57	0.001	-0.000	0.003	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
264	13:10:58	0.002	-0.000	0.004	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
265	13:10:59	0.001	-0.000	0.004	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
266	13:11:00	-0.001	-0.000	0.004	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	784
267	13:11:01	0.001	-0.000	0.004	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
268	13:11:02	0.001	0.000	0.004	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
269	13:11:03	0.000	0.000	0.004	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
270	13:11:04	0.002	0.000	0.004	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
271	13:11:05	0.000	0.000	0.004	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
272	13:11:06	0.001	-0.000	0.004	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
273	13:11:07	0.000	0.000	0.004	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
274	13:11:08	0.001	-0.000	0.004	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
275	13:11:09	0.000	-0.000	0.004	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
276	13:11:10	0.001	-0.000	0.004	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
277	13:11:11	0.000	-0.001	0.004	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
278	13:11:12	0.001	-0.000	0.004	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
279	13:11:13	0.000	-0.000	0.004	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
280	13:11:14	0.001	0.000	0.004	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
281	13:11:15	0.001	0.000	0.004	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
282	13:11:16	0.001	-0.000	0.004	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
283	13:11:17	0.000	0.000	0.004	12.000	11.000	19.363	-0.000	-0.000	-0.000	PreCon Soak	PreCon Soak	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
